Student_ID,Age,Study_Hours,Attendance,Assignments,Marks
4741,19,7.4,96.3,4.0,60.0
4742,21,5.4,62.9,7.0,68.3
4743,19,4.4,85.4,8.0,52.0
4744,23,3.0,87.4,10.0,40.9
4745,18,8.4,81.4,,57.4
4746,21,6.5,86.7,10.0,62.2
4747,24,5.0,69.3,4.0,73.9
4748,21,9.5,79.6,9.0,96.6
4749,24,1.4,75.6,9.0,96.9
4750,18,8.7,63.6,6.0,44.2
4751,21,10.0,85.0,4.0,76.9
4752,19,9.0,79.8,4.0,42.5
4753,21,8.3,71.0,6.0,78.9
4754,20,4.4,78.9,7.0,47.1
4755,23,3.1,91.0,6.0,96.8
4756,22,,92.1,8.0,91.9
4757,19,3.7,86.0,3.0,41.3
4758,20,2.6,78.7,9.0,86.9
4759,24,8.1,83.0,3.0,78.2
4760,23,3.8,75.4,9.0,69.7
4761,18,9.2,65.1,4.0,76.2
4762,19,8.6,75.4,10.0,80.7
4763,22,8.6,81.2,6.0,93.1
4764,23,7.9,84.0,6.0,
4765,24,8.9,97.4,6.0,74.5
4766,22,8.3,91.1,10.0,89.5
4767,18,6.4,66.1,8.0,99.2
4768,18,3.7,67.0,8.0,58.0
4769,24,9.0,64.0,10.0,47.1
4770,19,8.6,89.5,7.0,83.9
4771,24,5.3,88.2,10.0,98.7
4772,21,1.4,99.5,5.0,47.0
4773,18,6.7,80.9,9.0,65.9
4774,23,1.5,93.1,5.0,43.7
4775,21,9.3,83.1,5.0,86.6
4776,20,9.7,95.0,10.0,96.9
4777,22,2.7,88.8,9.0,69.9
4778,21,,85.7,7.0,64.6
4779,22,1.8,82.6,6.0,94.5
4780,24,7.6,88.9,5.0,48.0
4781,21,4.1,76.8,10.0,93.5
4782,24,7.1,63.9,6.0,63.5
4783,20,4.4,61.6,10.0,73.6
4784,18,2.3,79.2,4.0,71.7
4785,20,4.7,84.0,5.0,77.0
4786,18,2.0,63.2,4.0,96.5
4787,24,6.2,71.5,7.0,97.1
4788,18,1.4,72.9,3.0,89.9
4789,22,5.7,82.5,8.0,51.5
4790,23,9.0,71.1,9.0,60.0
4791,20,8.5,63.8,10.0,69.3
4792,21,8.9,66.6,7.0,94.3
4793,20,9.3,67.0,7.0,71.3
4794,22,1.9,93.7,7.0,98.6
4795,18,2.2,71.4,5.0,99.0
4796,22,6.0,88.6,4.0,75.9
4797,19,9.0,82.7,8.0,92.6
4798,19,9.8,99.1,5.0,100.0
4799,21,1.4,70.9,3.0,91.0
4800,22,4.2,66.3,9.0,79.4
4801,24,2.9,62.1,9.0,90.7
4802,21,7.8,69.6,8.0,45.0
4803,24,,87.4,9.0,78.1
4804,21,2.1,63.4,9.0,53.0
4805,19,5.4,69.8,7.0,47.0
4806,21,7.2,94.2,6.0,93.6
4807,19,8.0,83.3,3.0,78.4
4808,18,,62.8,4.0,54.6
4809,24,9.0,61.9,10.0,
4810,22,6.1,62.4,3.0,98.4
4811,21,8.3,97.7,5.0,91.7
4812,19,8.3,94.0,9.0,40.9
4813,20,2.7,93.8,6.0,98.8
4814,24,2.0,97.0,10.0,62.1
4815,21,7.5,80.2,5.0,81.7
4816,23,2.4,69.9,8.0,82.8
4817,18,8.6,,7.0,94.7
4818,18,7.5,88.8,9.0,93.1
4819,20,8.6,95.0,7.0,56.9
4820,19,3.7,77.4,3.0,78.6
4821,21,3.8,81.4,7.0,63.6
4822,24,7.0,97.3,7.0,71.5
4823,19,1.3,64.3,8.0,73.3
4824,18,7.5,94.5,4.0,63.8
4825,19,8.5,66.4,4.0,67.8
4826,18,4.7,79.4,5.0,52.5
4827,19,7.9,68.7,9.0,76.5
4828,20,2.6,84.1,5.0,85.5
4829,22,3.9,82.3,4.0,65.8
4830,20,9.8,75.2,3.0,98.7
4831,20,9.9,94.5,4.0,43.4
4832,22,5.6,86.4,5.0,75.3
4833,22,9.4,88.8,6.0,75.0
4834,21,5.7,66.0,9.0,42.2
4835,24,3.6,95.3,7.0,53.5
4836,24,3.4,66.7,8.0,94.3
4837,21,9.4,68.9,6.0,72.7
4838,20,2.6,65.1,6.0,66.2
4839,20,6.2,77.6,7.0,64.9
4840,18,6.0,95.5,4.0,93.3
4841,18,,70.1,10.0,62.0
4842,24,5.5,75.0,9.0,91.6
4843,21,3.5,93.8,3.0,58.6
4844,23,,84.7,6.0,71.9
4845,23,6.6,90.1,3.0,48.6
4846,21,7.5,68.6,8.0,89.5
4847,18,6.1,88.7,8.0,84.2
4848,24,7.6,69.1,8.0,71.8
4849,24,2.3,99.5,5.0,41.6
4850,18,8.9,82.4,6.0,68.9
4851,23,6.2,87.8,8.0,53.5
4852,19,2.1,64.7,5.0,64.8
4853,19,5.2,70.0,8.0,91.4
4854,18,8.6,65.6,,86.2
4855,19,9.1,75.6,6.0,54.5
4856,22,3.4,71.4,5.0,99.1
4857,21,7.4,89.3,8.0,94.2
4858,21,1.9,64.3,9.0,71.7
4859,18,1.3,90.1,5.0,71.8
4860,20,6.0,61.8,8.0,94.1
4861,23,7.3,68.1,4.0,78.2
4862,18,8.2,91.7,3.0,72.2
4863,19,4.1,89.7,10.0,84.9
4864,23,1.1,79.1,8.0,54.1
4865,20,5.3,62.0,3.0,92.7
4866,19,1.1,84.4,6.0,71.9
4867,24,1.8,76.3,4.0,76.2
4868,22,3.9,72.7,9.0,45.4
4869,19,4.9,85.6,6.0,58.6
4870,22,3.5,77.5,9.0,65.6
4871,23,6.2,63.7,3.0,64.8
4872,22,1.5,96.6,4.0,86.7
4873,23,2.3,91.1,7.0,56.9
4874,23,7.3,62.3,4.0,50.9
4875,23,2.3,81.0,4.0,75.0
4876,23,6.8,63.3,9.0,76.9
4877,23,1.5,93.5,7.0,47.3
4878,19,4.7,84.5,5.0,40.1
4879,23,2.6,66.9,5.0,95.1
4880,19,2.0,60.8,5.0,44.8
4881,23,6.1,61.3,3.0,93.9
4882,22,9.4,80.3,4.0,64.0
4883,24,1.5,89.4,8.0,79.2
4884,23,4.8,64.8,7.0,51.1
4885,20,7.4,68.9,8.0,89.4
4886,23,5.2,,3.0,50.8
4887,23,8.3,68.7,7.0,63.2
4888,22,2.6,75.7,8.0,54.3
4889,21,9.6,82.4,10.0,90.3
4890,22,4.5,87.4,9.0,91.5
4891,20,4.1,98.6,3.0,62.3
4892,21,8.9,97.2,3.0,58.4
4893,18,6.1,82.8,10.0,86.4
4894,18,5.6,89.4,3.0,92.7
4895,20,7.5,98.0,7.0,77.4
4896,22,6.2,63.3,8.0,95.6
4897,19,2.5,60.2,8.0,63.0
4898,20,7.1,61.2,6.0,49.1
4899,24,2.2,82.5,3.0,50.8
4900,21,8.3,90.5,5.0,80.2
4901,21,9.9,74.7,4.0,64.5
4902,23,4.4,81.8,9.0,49.4
4903,18,5.0,80.7,9.0,57.5
4904,21,1.4,63.8,6.0,71.8
4905,20,1.1,72.9,6.0,47.3
4906,21,9.3,60.8,7.0,40.2
4907,20,2.2,64.4,6.0,95.0
4908,19,5.0,92.5,8.0,58.3
4909,23,8.3,93.2,7.0,53.3
4910,18,9.0,92.1,7.0,81.9
4911,21,5.7,89.1,9.0,91.2
4912,20,6.1,91.7,9.0,77.9
4913,22,7.0,86.8,5.0,55.3
4914,18,9.7,86.8,3.0,91.7
4915,19,6.4,86.7,10.0,70.6
4916,20,6.0,80.6,10.0,62.9
4917,24,1.1,74.5,6.0,76.3
4918,24,1.7,89.2,3.0,82.0
4919,23,6.2,71.9,3.0,75.6
4920,23,9.4,81.7,3.0,95.2
4921,19,8.8,77.3,7.0,77.7
4922,19,9.8,71.1,3.0,92.7
4923,23,5.8,99.0,6.0,75.2
4924,21,8.1,70.4,7.0,59.8
4925,21,8.6,72.4,6.0,71.9
4926,20,6.8,66.5,7.0,45.2
4927,22,4.0,92.9,10.0,53.8
4928,20,5.2,83.5,4.0,
4929,22,8.7,84.5,4.0,79.7
4930,19,3.7,92.8,10.0,50.0
4931,18,,73.7,4.0,66.3
4932,20,3.1,67.7,4.0,48.5
4933,20,7.7,67.9,10.0,91.3
4934,22,6.7,89.3,7.0,46.6
4935,19,7.7,84.6,3.0,79.3
4936,19,4.9,68.3,10.0,76.4
4937,24,9.4,65.8,5.0,68.4
4938,22,6.7,64.8,9.0,56.7
4939,19,3.6,85.1,8.0,64.2
4940,23,6.7,60.0,5.0,88.4
4941,21,3.6,60.7,4.0,85.7
4942,24,3.6,75.6,3.0,84.3
4943,23,4.6,87.7,6.0,85.0
4944,18,8.7,87.8,3.0,48.6
4945,20,5.5,77.2,,45.9
4946,24,7.1,87.6,5.0,91.7
4947,18,4.5,80.8,3.0,90.2
4948,20,3.4,99.1,3.0,80.9
4949,21,9.6,66.5,8.0,76.4
4950,19,6.4,84.0,10.0,62.0
4951,23,9.4,79.6,5.0,53.4
4952,22,2.8,67.8,3.0,80.1
4953,23,2.3,90.0,6.0,94.8
4954,21,8.7,71.0,9.0,66.2
4955,18,7.1,75.3,3.0,58.2
4956,22,2.7,75.0,6.0,56.2
4957,19,3.4,69.8,4.0,41.4
4958,21,8.2,77.2,3.0,71.2
4959,22,5.1,78.9,6.0,99.3
4960,21,7.0,89.8,9.0,88.9
4961,21,,90.6,5.0,93.8
4962,19,4.4,66.3,4.0,77.3
4963,24,9.9,83.7,3.0,68.9
4964,20,3.2,95.8,8.0,99.4
4965,22,5.6,64.4,6.0,66.8
4966,19,8.6,78.9,9.0,95.0
4967,21,3.2,90.0,8.0,85.7
4968,19,4.7,84.5,3.0,59.9
4969,24,6.5,64.0,6.0,70.2
4970,20,5.3,75.9,3.0,63.1
4971,23,5.1,80.3,4.0,48.2
4972,22,4.3,99.8,9.0,61.4
4973,20,6.3,67.1,9.0,93.3
4974,18,6.6,99.3,4.0,85.2
4975,22,6.9,75.0,3.0,56.7
4976,20,1.6,68.0,3.0,62.1
4977,21,6.7,76.6,7.0,77.0
4978,22,9.6,84.6,3.0,65.0
4979,22,5.9,68.5,9.0,70.2
4980,19,7.4,71.7,3.0,81.9
4981,21,6.0,94.2,8.0,68.0
4982,18,,100.0,8.0,51.5
4983,23,9.4,72.7,4.0,71.2
4984,24,2.7,66.0,8.0,61.4
4985,20,4.9,91.7,3.0,57.4
4986,19,4.5,84.0,5.0,59.7
4987,20,4.6,64.0,10.0,66.3
4988,18,2.1,97.9,3.0,93.2
4989,18,8.3,63.1,10.0,84.0
4990,22,1.3,85.0,9.0,80.1
4991,24,5.8,77.0,7.0,68.3
4992,18,7.0,82.3,6.0,40.1
4993,20,2.9,68.5,9.0,60.4
4994,21,9.2,87.5,10.0,88.8
4995,21,8.5,98.4,4.0,63.3
4996,22,5.2,78.3,8.0,73.8
4997,23,4.7,80.9,5.0,52.3
4998,20,3.1,69.6,9.0,95.0
4999,20,7.6,95.7,6.0,95.4
5000,18,2.2,98.8,,48.8
